timestamp,symbol,open,high,low,close,volume
2024-01-02 20:00:00+00:00,BTC,45704.8843,45804.1276,45681.0991,45702.8847,6657.39
2024-01-02 21:00:00+00:00,BTC,45617.9828,45794.2297,45340.7882,45764.3212,6053.67
2024-01-02 22:00:00+00:00,BTC,45800.4324,46061.1207,45766.3939,46009.3819,9582.72
2024-01-02 23:00:00+00:00,BTC,45956.1662,46175.2631,45679.6748,46072.6148,4612.55
2024-01-03 00:00:00+00:00,BTC,46099.3839,46343.2744,45867.6802,46264.7523,16746.76
2024-01-03 01:00:00+00:00,BTC,46191.7993,46416.1919,46073.4773,46284.0951,14640.69
2024-01-03 02:00:00+00:00,BTC,46346.7681,46373.9402,46034.9415,46366.3063,18285.88
2024-01-03 03:00:00+00:00,BTC,46345.4458,46724.0017,46135.1419,46546.0916,9835.12
2024-01-03 04:00:00+00:00,BTC,46571.892,46706.0364,46030.8019,46132.7904,8948.09
2024-01-03 05:00:00+00:00,BTC,46128.2641,46447.2214,45967.4002,46042.762,17848.13
2024-01-03 06:00:00+00:00,BTC,46017.9497,46159.7622,45756.6141,45910.5211,7217.7
2024-01-03 07:00:00+00:00,BTC,45920.1534,46003.3913,45639.4471,45731.4462,7173.04
2024-01-03 08:00:00+00:00,BTC,45788.4681,45799.911,45622.5194,45654.6486,5013.59
2024-01-03 09:00:00+00:00,BTC,45692.818,46163.7772,45501.7567,46074.71,16624.84
2024-01-03 10:00:00+00:00,BTC,46037.1275,46199.2037,45811.0551,45831.2542,5827.97
2024-01-03 11:00:00+00:00,BTC,45780.5489,46121.8078,45753.425,46104.0086,3463.49
2024-01-03 12:00:00+00:00,BTC,46137.6307,46163.7144,45431.0189,45631.5169,12756.18
2024-01-03 13:00:00+00:00,BTC,45649.145,45782.0335,45473.0764,45538.224,9427.24
2024-01-03 14:00:00+00:00,BTC,45546.2541,45609.6631,45440.6923,45583.8224,7834.46
2024-01-03 15:00:00+00:00,BTC,45581.7988,45854.4982,45550.9446,45747.9468,12422.15
2024-01-03 16:00:00+00:00,BTC,45682.6234,46093.0557,45629.9397,45947.8214,8072.81
2024-01-03 17:00:00+00:00,BTC,45926.2195,46386.1899,45809.4898,46171.7824,14685.43
2024-01-03 18:00:00+00:00,BTC,46158.4524,46347.2255,46066.6382,46073.4799,2312.39
2024-01-03 19:00:00+00:00,BTC,46032.4834,46103.5352,45900.3914,45943.4073,19345.21
2024-01-03 20:00:00+00:00,BTC,45873.4913,46361.3365,45811.8659,46185.622,6339.76
2024-01-03 21:00:00+00:00,BTC,46131.9322,46141.6765,46055.7974,46131.7397,8394.01
2024-01-03 22:00:00+00:00,BTC,46109.4323,46219.8821,45688.3661,45772.9555,9832.92
2024-01-03 23:00:00+00:00,BTC,45757.8072,46024.7022,45101.6019,45456.5831,8976.72
2024-01-04 00:00:00+00:00,BTC,45454.7187,45729.0711,44961.8329,45201.5486,17201.24
2024-01-04 01:00:00+00:00,BTC,45147.0969,45379.3308,45137.8941,45339.5622,26638.15
2024-01-04 02:00:00+00:00,BTC,45349.4158,45508.6051,45247.2554,45379.3126,9972.01
2024-01-04 03:00:00+00:00,BTC,45405.8273,45611.8913,45178.2191,45571.788,8380.89
2024-01-04 04:00:00+00:00,BTC,45530.4585,45732.07,45247.6862,45452.9002,28974.1
2024-01-04 05:00:00+00:00,BTC,45393.9159,45515.4602,45346.2862,45497.2393,10659.75
2024-01-04 06:00:00+00:00,BTC,45427.3287,45772.6975,45332.3268,45672.0613,19377.66
2024-01-04 07:00:00+00:00,BTC,45613.381,45632.5721,45458.1104,45585.8141,26769.31
2024-01-04 08:00:00+00:00,BTC,45633.9418,46027.8676,45583.8457,45713.6941,2729.65
2024-01-04 09:00:00+00:00,BTC,45763.8092,45774.2085,45238.448,45528.9606,9570.98
2024-01-04 10:00:00+00:00,BTC,45539.4861,45816.0513,45345.2385,45428.0404,14873.38
2024-01-04 11:00:00+00:00,BTC,45423.568,45696.2363,45196.0511,45322.1581,5702.72
2024-01-04 12:00:00+00:00,BTC,45287.2513,45474.2502,44895.4572,44991.664,12489.59
2024-01-04 13:00:00+00:00,BTC,45009.7968,45133.3783,44944.0607,45126.2213,7354.18
2024-01-04 14:00:00+00:00,BTC,45062.1341,45101.1921,44747.4746,44996.8801,9412.66
2024-01-04 15:00:00+00:00,BTC,44994.9558,45047.1915,44848.3599,45000.5105,7945.93
2024-01-04 16:00:00+00:00,BTC,45001.5017,45449.7104,44926.3854,45133.3735,13563.6
2024-01-04 17:00:00+00:00,BTC,45091.2751,45340.279,45016.4862,45257.1451,14818.33
2024-01-04 18:00:00+00:00,BTC,45233.2146,45528.6786,45059.7338,45442.117,8788.41
2024-01-04 19:00:00+00:00,BTC,45441.1709,45457.9488,45317.9097,45414.9085,10375.93
2024-01-04 20:00:00+00:00,BTC,45416.395,45452.7948,45066.0279,45297.5268,12352.27
2024-01-04 21:00:00+00:00,BTC,45358.0679,45366.7155,45249.8567,45275.6079,9023.89
2024-01-04 22:00:00+00:00,BTC,45271.5185,45490.7629,44794.3956,44810.3808,17723.79
2024-01-04 23:00:00+00:00,BTC,44799.5114,44950.304,44404.2917,44415.2232,11511.28
2024-01-05 00:00:00+00:00,BTC,44394.0913,44441.023,44050.4915,44057.1033,11806.47
2024-01-05 01:00:00+00:00,BTC,44034.8213,44177.4166,43727.7466,43789.0548,9045.95
2024-01-05 02:00:00+00:00,BTC,43778.4956,43920.5957,43684.2093,43896.5693,18915.0
2024-01-05 03:00:00+00:00,BTC,43888.482,44094.6034,43593.3386,43654.0225,11225.44
2024-01-05 04:00:00+00:00,BTC,43688.1828,43705.0908,43514.2944,43553.2286,11532.81
2024-01-05 05:00:00+00:00,BTC,43558.5324,43928.796,43473.9005,43901.3082,10855.0
2024-01-05 06:00:00+00:00,BTC,43871.7538,44134.1065,43738.3232,43805.8172,5293.2
2024-01-05 07:00:00+00:00,BTC,43780.1896,44046.2518,43779.0231,44004.2901,8102.78
2024-01-05 08:00:00+00:00,BTC,44031.2472,44180.4471,43588.3549,43753.6081,13814.07
2024-01-05 09:00:00+00:00,BTC,43819.4045,44070.6719,43635.9436,43698.7809,9037.28
2024-01-05 10:00:00+00:00,BTC,43698.5553,43844.271,43432.5805,43445.4747,11758.45
2024-01-05 11:00:00+00:00,BTC,43383.2314,43454.5474,43220.2672,43355.5498,23384.99
2024-01-05 12:00:00+00:00,BTC,43329.767,43724.0326,43229.31,43579.4061,5588.21
2024-01-05 13:00:00+00:00,BTC,43600.6678,43719.8613,42964.2852,43121.0481,15526.0
2024-01-05 14:00:00+00:00,BTC,43101.0385,43368.3682,42926.736,43236.0955,7952.73
2024-01-05 15:00:00+00:00,BTC,43209.4764,43345.9028,43171.7322,43299.2661,8233.9
2024-01-05 16:00:00+00:00,BTC,43335.9704,43351.2937,42952.0049,43142.1916,18106.4
2024-01-05 17:00:00+00:00,BTC,43139.0503,43183.3702,42489.6196,42762.021,15321.32
2024-01-05 18:00:00+00:00,BTC,42787.8598,42829.7207,42719.7647,42781.0914,17945.56
2024-01-05 19:00:00+00:00,BTC,42755.3092,42856.3022,42637.4533,42642.7775,6522.25
2024-01-05 20:00:00+00:00,BTC,42601.7544,42708.9964,42594.4692,42703.7581,8914.5
2024-01-05 21:00:00+00:00,BTC,42653.4203,42907.4882,42586.7532,42709.6509,7712.52
2024-01-05 22:00:00+00:00,BTC,42632.8218,43342.0643,42567.3246,43130.8246,5627.08
2024-01-05 23:00:00+00:00,BTC,43090.0108,43146.7771,43010.7711,43067.8314,9582.8
2024-01-06 00:00:00+00:00,BTC,43090.8138,43262.8572,42485.3189,42798.9213,9010.95
2024-01-06 01:00:00+00:00,BTC,42812.0648,43013.5838,42722.7957,42846.1117,6489.8
2024-01-06 02:00:00+00:00,BTC,42809.6911,43058.8723,42619.5251,42904.0516,4158.52
2024-01-06 03:00:00+00:00,BTC,42924.0304,43294.8711,42752.9805,43262.825,18472.69
2024-01-06 04:00:00+00:00,BTC,43251.2023,43593.9127,43159.8757,43484.8186,19207.25
2024-01-06 05:00:00+00:00,BTC,43441.405,43581.745,43343.1539,43580.135,13141.8
2024-01-06 06:00:00+00:00,BTC,43592.0746,44029.0484,43455.5369,43972.5887,5261.95
2024-01-06 07:00:00+00:00,BTC,43942.0833,44041.0148,43585.4805,43653.8276,20528.02
2024-01-06 08:00:00+00:00,BTC,43715.7406,43728.947,43323.9988,43483.3224,4050.61
2024-01-06 09:00:00+00:00,BTC,43530.1083,43553.5497,43201.387,43237.4726,12594.3
2024-01-06 10:00:00+00:00,BTC,43191.3187,43271.2804,43119.8859,43134.5638,7348.96
2024-01-06 11:00:00+00:00,BTC,43158.5814,43269.028,42733.7602,42772.6269,24623.49
2024-01-06 12:00:00+00:00,BTC,42819.7412,42967.9178,42809.8866,42939.4935,10462.38
2024-01-06 13:00:00+00:00,BTC,42939.9456,42943.4222,42711.3205,42881.2785,6853.4
2024-01-06 14:00:00+00:00,BTC,42894.3155,42916.6272,42358.0271,42496.9661,5087.98
2024-01-06 15:00:00+00:00,BTC,42526.4812,42532.1336,42109.7929,42233.6682,8926.31
2024-01-06 16:00:00+00:00,BTC,42247.2598,42362.0586,42200.7912,42315.0056,6192.12
2024-01-06 17:00:00+00:00,BTC,42325.9538,42622.6671,42286.752,42532.9211,21404.96
2024-01-06 18:00:00+00:00,BTC,42553.2792,43127.843,42457.7472,43056.3613,7047.74
2024-01-06 19:00:00+00:00,BTC,43030.9523,43847.6897,43015.2579,43831.7238,19578.5
2024-01-06 20:00:00+00:00,BTC,43826.9527,44186.0092,43632.0555,43943.2812,16267.83
2024-01-06 21:00:00+00:00,BTC,43941.4027,44110.6715,43426.6117,43677.987,16029.36
2024-01-06 22:00:00+00:00,BTC,43695.094,43723.0214,43055.6721,43111.6106,14531.32
2024-01-06 23:00:00+00:00,BTC,43161.542,43321.8175,42894.9955,43182.5253,11408.54
2024-01-07 00:00:00+00:00,BTC,43208.0599,43386.7008,42968.2659,42968.2661,10994.84
2024-01-07 01:00:00+00:00,BTC,42923.6078,43064.3967,42597.2651,42859.2924,3597.17
2024-01-07 02:00:00+00:00,BTC,42910.9795,43016.5659,42696.3715,42699.121,19010.94
2024-01-07 03:00:00+00:00,BTC,42697.5026,42721.753,42649.4542,42662.501,15189.02
2024-01-07 04:00:00+00:00,BTC,42614.8644,43017.7836,42592.4922,42942.0818,27157.14
2024-01-07 05:00:00+00:00,BTC,42921.7061,43003.7068,42904.3557,42983.5791,14641.75
2024-01-07 06:00:00+00:00,BTC,43005.869,43192.8705,42837.0171,42942.0225,9431.17
2024-01-07 07:00:00+00:00,BTC,42906.9749,42972.2717,42662.7426,42670.7213,11539.15
2024-01-07 08:00:00+00:00,BTC,42570.8767,42623.3387,42070.1497,42235.5325,9375.32
2024-01-07 09:00:00+00:00,BTC,42228.6005,42273.7936,41938.1152,42110.117,7094.78
2024-01-07 10:00:00+00:00,BTC,42056.4689,42175.822,42001.4539,42096.4258,11150.95
2024-01-07 11:00:00+00:00,BTC,42062.8003,42789.1065,42016.6512,42554.8282,17193.29
2024-01-07 12:00:00+00:00,BTC,42514.079,42620.6538,42393.0628,42588.968,4253.8
2024-01-07 13:00:00+00:00,BTC,42604.8642,42909.1994,42591.2672,42846.2208,4624.5
2024-01-07 14:00:00+00:00,BTC,42816.4649,42934.3753,42594.1997,42715.5945,7597.69
2024-01-07 15:00:00+00:00,BTC,42720.8795,42851.2018,42355.1171,42406.9371,15414.88
2024-01-07 16:00:00+00:00,BTC,42407.0734,42552.7667,42056.6147,42157.2223,12201.1
2024-01-07 17:00:00+00:00,BTC,42097.0005,42127.2376,41940.5336,41970.5886,3841.56
2024-01-07 18:00:00+00:00,BTC,41925.4043,42534.7712,41727.8572,42521.3979,6888.85
2024-01-07 19:00:00+00:00,BTC,42498.4529,42644.0005,42278.0984,42308.2309,4023.79
2024-01-07 20:00:00+00:00,BTC,42297.1272,42606.1273,41896.0341,42526.2058,15161.5
2024-01-07 21:00:00+00:00,BTC,42551.9116,42646.2012,42254.9375,42291.8917,6249.91
2024-01-07 22:00:00+00:00,BTC,42326.1798,42581.1247,42281.9228,42534.0208,3238.76
2024-01-07 23:00:00+00:00,BTC,42551.565,42682.6714,42501.2999,42634.5836,4246.58
2024-01-01 00:00:00+00:00,ETH,2505.236,2509.8226,2498.8211,2505.5174,7156.74
2024-01-01 01:00:00+00:00,ETH,2501.2133,2547.8153,2499.7274,2532.3646,10230.73
2024-01-01 02:00:00+00:00,ETH,2529.5777,2530.4993,2522.898,2526.6422,18503.69
2024-01-01 03:00:00+00:00,ETH,2527.3938,2552.6771,2527.1911,2540.7369,10342.3
2024-01-01 04:00:00+00:00,ETH,2540.4134,2553.9709,2517.0475,2550.2202,15763.5
2024-01-01 05:00:00+00:00,ETH,2549.8538,2611.5117,2544.3739,2597.3704,15753.66
2024-01-01 06:00:00+00:00,ETH,2596.9991,2601.4427,2586.5246,2593.0273,15867.63
2024-01-01 07:00:00+00:00,ETH,2593.9315,2618.2775,2581.3261,2591.21,8269.88
2024-01-01 08:00:00+00:00,ETH,2590.5051,2613.1739,2582.3357,2600.5479,7510.91
2024-01-01 09:00:00+00:00,ETH,2603.5437,2606.4764,2589.8855,2602.3057,8473.32
2024-01-01 10:00:00+00:00,ETH,2600.9204,2621.1726,2594.0593,2608.3886,7838.42
2024-01-01 11:00:00+00:00,ETH,2610.8873,2626.6881,2572.2903,2580.8884,10999.42
2024-01-01 12:00:00+00:00,ETH,2582.7773,2584.9842,2541.2432,2547.3862,9799.76
2024-01-01 13:00:00+00:00,ETH,2549.2648,2554.3478,2540.0165,2543.9401,11033.47
2024-01-01 14:00:00+00:00,ETH,2541.5272,2545.091,2524.3263,2537.872,9953.2
2024-01-01 15:00:00+00:00,ETH,2540.9735,2559.7498,2532.1841,2532.821,6321.33
2024-01-01 16:00:00+00:00,ETH,2530.1578,2540.7331,2477.7424,2486.5727,11331.5
2024-01-01 17:00:00+00:00,ETH,2490.3103,2521.2332,2485.5578,2513.7455,24977.64
2024-01-01 18:00:00+00:00,ETH,2518.3064,2527.8448,2510.4467,2516.8552,8524.84
2024-01-01 19:00:00+00:00,ETH,2516.1112,2526.2338,2510.4899,2516.7668,6147.56
2024-01-01 20:00:00+00:00,ETH,2517.352,2520.9039,2473.2353,2480.2309,12082.11
2024-01-01 21:00:00+00:00,ETH,2481.644,2491.8581,2472.4087,2476.7467,15715.93
2024-01-01 22:00:00+00:00,ETH,2481.2629,2493.5358,2471.0189,2490.5471,12552.03
2024-01-01 23:00:00+00:00,ETH,2494.7318,2513.5001,2481.0847,2490.1234,8142.66
2024-01-02 00:00:00+00:00,ETH,2495.0798,2505.5453,2469.6483,2477.6696,17800.63
2024-01-02 01:00:00+00:00,ETH,2476.5703,2504.3334,2470.7873,2486.9521,6799.91
2024-01-02 02:00:00+00:00,ETH,2483.5574,2483.6719,2462.2818,2466.6827,11834.0
2024-01-02 03:00:00+00:00,ETH,2464.6225,2477.6529,2444.1924,2449.5847,8403.87
2024-01-02 04:00:00+00:00,ETH,2448.8881,2449.4415,2409.6302,2425.4343,5817.88
2024-01-02 05:00:00+00:00,ETH,2427.4307,2467.1367,2421.5826,2459.3957,8898.02
2024-01-02 06:00:00+00:00,ETH,2461.716,2473.0938,2448.2358,2454.9846,18946.65
2024-01-02 07:00:00+00:00,ETH,2454.7355,2469.962,2440.7953,2459.6579,17441.31
2024-01-02 08:00:00+00:00,ETH,2457.9799,2497.0911,2450.8835,2491.2662,5848.7
2024-01-02 09:00:00+00:00,ETH,2490.0774,2493.2402,2453.6872,2463.5642,27343.1
2024-01-02 10:00:00+00:00,ETH,2460.4019,2476.5523,2428.935,2437.2981,12668.62
2024-01-02 11:00:00+00:00,ETH,2435.8523,2438.1161,2419.402,2434.0814,12736.31
2024-01-02 12:00:00+00:00,ETH,2432.9315,2443.4805,2417.406,2429.6132,17603.52
2024-01-02 13:00:00+00:00,ETH,2428.9608,2450.9031,2416.4533,2448.6813,8546.89
2024-01-02 14:00:00+00:00,ETH,2446.9175,2449.4141,2432.2025,2445.137,4660.16
2024-01-02 15:00:00+00:00,ETH,2446.0791,2465.6777,2425.6984,2426.436,9642.4
2024-01-02 16:00:00+00:00,ETH,2424.8813,2461.2398,2424.0488,2461.0002,14510.0
2024-01-02 17:00:00+00:00,ETH,2461.105,2468.0857,2437.7784,2455.0837,5001.38
2024-01-02 18:00:00+00:00,ETH,2455.8385,2463.3723,2430.1938,2449.5946,22720.85
2024-01-02 19:00:00+00:00,ETH,2445.036,2460.633,2437.4296,2455.6816,4810.16
2024-01-02 20:00:00+00:00,ETH,2454.568,2462.0178,2447.8003,2456.0047,4910.01
2024-01-02 21:00:00+00:00,ETH,2457.8833,2476.6749,2452.9255,2463.7366,8798.36
2024-01-02 22:00:00+00:00,ETH,2460.9804,2465.8092,2441.0462,2443.5985,4284.59
2024-01-02 23:00:00+00:00,ETH,2444.0642,2480.557,2432.461,2477.5572,11450.83
2024-01-03 00:00:00+00:00,ETH,2475.8431,2487.0599,2416.2847,2422.8128,20651.41
2024-01-03 01:00:00+00:00,ETH,2426.0696,2431.1253,2422.9183,2427.2194,9606.86
2024-01-03 02:00:00+00:00,ETH,2428.2655,2445.7869,2425.0685,2435.1556,14782.63
2024-01-03 03:00:00+00:00,ETH,2431.4582,2442.8802,2415.936,2435.078,16830.56
2024-01-03 04:00:00+00:00,ETH,2436.0928,2464.6036,2428.4878,2447.8069,14783.78
2024-01-03 05:00:00+00:00,ETH,2446.96,2459.4509,2430.4415,2445.7031,9803.42
2024-01-03 06:00:00+00:00,ETH,2447.3962,2475.0176,2442.8066,2468.0221,15003.9
2024-01-03 07:00:00+00:00,ETH,2466.3206,2473.4538,2460.5577,2468.9919,10047.15
2024-01-03 08:00:00+00:00,ETH,2470.4722,2490.2607,2459.77,2480.8588,4487.23
2024-01-03 09:00:00+00:00,ETH,2480.4509,2487.1232,2470.8079,2473.6547,8496.1
2024-01-03 10:00:00+00:00,ETH,2471.451,2478.1721,2458.069,2464.878,4875.44
2024-01-03 11:00:00+00:00,ETH,2465.9029,2470.4907,2459.5464,2459.6931,7989.16
2024-01-03 12:00:00+00:00,ETH,2459.4813,2465.591,2434.0075,2443.1539,11937.85
2024-01-03 13:00:00+00:00,ETH,2445.7758,2460.0814,2434.2203,2459.559,11767.94
2024-01-03 14:00:00+00:00,ETH,2458.3444,2461.5709,2452.7871,2456.937,9451.24
2024-01-03 15:00:00+00:00,ETH,2453.2698,2460.7913,2439.9775,2440.9928,6341.39
2024-01-03 16:00:00+00:00,ETH,2441.2943,2444.9377,2405.5311,2406.9281,20281.51
2024-01-03 17:00:00+00:00,ETH,2406.9751,2416.5076,2398.7281,2414.4412,22597.02
2024-01-03 18:00:00+00:00,ETH,2414.2242,2417.188,2411.8004,2412.1427,15019.68
2024-01-03 19:00:00+00:00,ETH,2410.0501,2419.3714,2407.3223,2410.6799,12830.35
2024-01-03 20:00:00+00:00,ETH,2408.5174,2429.5451,2400.2372,2422.3735,20566.08
2024-01-03 21:00:00+00:00,ETH,2422.0103,2425.7607,2395.4151,2403.9277,4250.13
2024-01-03 22:00:00+00:00,ETH,2405.3211,2442.3452,2403.3922,2433.5783,23000.81
2024-01-03 23:00:00+00:00,ETH,2432.7747,2435.1141,2414.9643,2426.8722,10205.19
2024-01-04 00:00:00+00:00,ETH,2424.0748,2425.5575,2409.6828,2415.9004,14059.42
2024-01-04 01:00:00+00:00,ETH,2420.7086,2423.774,2406.4601,2414.0668,14822.54
2024-01-04 02:00:00+00:00,ETH,2412.9543,2445.9363,2407.3052,2439.5903,10773.86
2024-01-04 03:00:00+00:00,ETH,2441.5257,2444.5278,2433.1094,2439.4075,7569.53
2024-01-04 04:00:00+00:00,ETH,2437.7798,2437.8551,2407.9283,2411.0249,14450.51
2024-01-04 05:00:00+00:00,ETH,2412.3104,2427.0786,2410.9639,2424.4363,11113.98
2024-01-04 06:00:00+00:00,ETH,2424.957,2429.5277,2409.4788,2410.6026,7511.33
2024-01-04 07:00:00+00:00,ETH,2407.5103,2440.3888,2406.5915,2424.3928,11345.4
2024-01-04 08:00:00+00:00,ETH,2424.9993,2466.0207,2415.9476,2458.3631,9547.04
2024-01-04 09:00:00+00:00,ETH,2462.5634,2465.9548,2450.6436,2450.8936,3548.3
2024-01-04 10:00:00+00:00,ETH,2450.4541,2453.9271,2436.9306,2451.3114,10000.87
2024-01-04 11:00:00+00:00,ETH,2451.8223,2452.3544,2427.134,2428.9083,4898.16
2024-01-04 12:00:00+00:00,ETH,2427.5989,2477.1138,2422.2432,2469.3717,5894.82
2024-01-04 13:00:00+00:00,ETH,2467.1786,2477.8615,2449.9818,2456.0813,12572.74
2024-01-04 14:00:00+00:00,ETH,2455.7773,2459.2247,2433.666,2445.4397,3661.04
2024-01-04 15:00:00+00:00,ETH,2448.5517,2455.0896,2436.2591,2450.5935,5540.35
2024-01-04 16:00:00+00:00,ETH,2450.0229,2462.0723,2446.992,2451.394,9658.17
2024-01-04 17:00:00+00:00,ETH,2451.3892,2462.012,2418.6833,2428.5561,12809.28
2024-01-04 18:00:00+00:00,ETH,2427.9077,2460.8504,2426.5578,2454.2563,10486.62
2024-01-04 19:00:00+00:00,ETH,2456.4299,2471.5163,2433.6102,2438.5928,4463.95
2024-01-04 20:00:00+00:00,ETH,2437.353,2462.5283,2432.8035,2457.6804,9396.78
2024-01-04 21:00:00+00:00,ETH,2455.3794,2457.167,2440.0573,2443.165,17161.55
2024-01-04 22:00:00+00:00,ETH,2443.1136,2452.1431,2421.1243,2426.1785,12773.66
2024-01-04 23:00:00+00:00,ETH,2426.7661,2431.7676,2414.0954,2414.5919,12749.49
2024-01-05 00:00:00+00:00,ETH,2414.3717,2415.3844,2396.6986,2409.1203,22488.12
2024-01-05 01:00:00+00:00,ETH,2412.7782,2422.376,2380.7696,2386.8892,11130.24
2024-01-05 02:00:00+00:00,ETH,2384.2987,2395.2706,2351.6672,2360.8061,8027.71
2024-01-05 03:00:00+00:00,ETH,2360.2232,2362.9119,2335.0649,2345.0871,7071.02
2024-01-05 04:00:00+00:00,ETH,2344.5416,2346.0564,2309.0076,2320.327,10811.44
2024-01-05 05:00:00+00:00,ETH,2322.9705,2326.4244,2310.6631,2324.5715,6949.0
2024-01-05 06:00:00+00:00,ETH,2322.7613,2324.287,2314.0018,2316.5639,9483.12
2024-01-05 07:00:00+00:00,ETH,2316.0727,2326.3663,2309.0746,2310.3068,8439.47
2024-01-05 08:00:00+00:00,ETH,2307.7296,2321.5444,2301.5694,2308.5266,5254.64
2024-01-05 09:00:00+00:00,ETH,2309.3021,2358.7854,2303.0924,2348.1548,16311.76
2024-01-05 10:00:00+00:00,ETH,2348.4624,2354.4792,2342.6507,2345.945,9347.01
2024-01-05 11:00:00+00:00,ETH,2347.1057,2359.0848,2328.5431,2336.9729,11020.55
2024-01-05 12:00:00+00:00,ETH,2336.1816,2363.5781,2333.4465,2338.483,3428.32
2024-01-05 13:00:00+00:00,ETH,2336.9213,2341.3997,2332.1972,2333.2822,6237.26
2024-01-05 14:00:00+00:00,ETH,2334.7585,2358.9002,2324.3102,2353.9834,7286.61
2024-01-05 15:00:00+00:00,ETH,2354.5104,2367.7042,2343.2205,2364.546,26522.17
2024-01-05 16:00:00+00:00,ETH,2364.3075,2373.4297,2356.6399,2360.1451,6345.92
